crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Carrot,Sandy Soil,Germination,67,35,47.2,1
Tomato,Red Soil,Seedling Stage,24,14,90.7,0
Carrot,Clay Soil,Germination,17,43,35.0,1
Wheat,Red Soil,Harvest,26,16,82.9,0
Potato,Loam Soil,Flowering,28,22,91.0,0
Tomato,Red Soil,Seedling Stage,6,13,90.4,0
Potato,Loam Soil,Germination,16,18,82.4,0
Tomato,Chalky Soil,Germination,23,26,59.9,1
Chilli,Black Soil,Flowering,17,16,89.2,0
Wheat,Black Soil,Harvest,5,14,91.0,0
Potato,Clay Soil,Pollination,20,41,28.1,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,29,17,90.0,0
Tomato,Loam Soil,Flowering,6,39,40.1,1
Wheat,Sandy Soil,Pollination,36,36,50.9,0
Carrot,Clay Soil,Pollination,21,14,90.4,0
Wheat,Alluvial Soil,Pollination,28,35,61.4,1
Carrot,Clay Soil,Pollination,2,30,32.5,1
Carrot,Loam Soil,Flowering,43,29,62.0,1
Carrot,Sandy Soil,Pollination,58,40,32.4,1
Wheat,Red Soil,Seedling Stage,12,18,84.1,0
Tomato,Loam Soil,Germination,53,31,70.6,1
Wheat,Black Soil,Maturation,23,24,65.6,1
Potato,Clay Soil,Pollination,32,20,80.7,0
Tomato,Clay Soil,Seedling Stage,17,18,39.2,1
Chilli,Red Soil,Seedling Stage,17,24,83.5,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,40,33,42.8,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,30,20,88.0,0
Chilli,Sandy Soil,Fruit/Grain/Bulb Formation,34,36,31.8,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,85,25,81.7,0
Potato,Clay Soil,Seedling Stage,13,41,51.8,1
Carrot,Sandy Soil,Pollination,1,18,79.5,0
Potato,Sandy Soil,Seedling Stage,1,40,28.3,1
Tomato,Red Soil,Germination,92,30,75.1,0
Carrot,Clay Soil,Pollination,93,24,71.7,0
Chilli,Clay Soil,Seedling Stage,6,18,88.0,0
Wheat,Sandy Soil,Pollination,17,40,57.7,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,15,15,88.2,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,55,31,35.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,10,30,51.1,1
Chilli,Black Soil,Flowering,98,25,84.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,64,39,36.7,1
Tomato,Clay Soil,Seedling Stage,20,44,18.5,1
Wheat,Sandy Soil,Seedling Stage,48,36,36.6,1
Tomato,Loam Soil,Flowering,1,17,87.3,0
Carrot,Sandy Soil,Pollination,82,40,74.0,0
Chilli,Chalky Soil,Germination,12,25,83.4,0
Chilli,Chalky Soil,Seedling Stage,61,31,68.2,1
Wheat,Alluvial Soil,Maturation,28,29,68.1,0
Wheat,Clay Soil,Seedling Stage,20,22,80.5,0
Carrot,Sandy Soil,Pollination,34,18,80.8,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,31,13,91.0,0
Tomato,Clay Soil,Germination,89,28,67.0,0
Wheat,Black Soil,Seedling Stage,93,37,54.4,0
Wheat,Black Soil,Seedling Stage,18,19,83.0,0
Carrot,Clay Soil,Seedling Stage,13,44,36.9,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,45,23,79.5,0
Potato,Sandy Soil,Seedling Stage,57,28,68.5,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,13,20,90.6,0
Wheat,Black Soil,Pollination,98,33,60.5,0
Potato,Clay Soil,Fruit/Grain/Bulb Formation,17,22,91.0,0
Wheat,Red Soil,Seedling Stage,50,28,45.5,0
Wheat,Black Soil,Harvest,90,28,71.5,1
Chilli,Chalky Soil,Seedling Stage,9,41,26.3,1
Potato,Sandy Soil,Flowering,35,27,69.7,1
Potato,Clay Soil,Seedling Stage,1,20,80.4,0
Wheat,Red Soil,Pollination,2,25,87.9,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,35,28.5,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,19,34,41.6,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,64,32,36.2,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,4,21,78.7,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,27,13,91.0,0
Chilli,Black Soil,Flowering,1,29,72.0,1
Carrot,Clay Soil,Germination,35,17,86.0,0
Carrot,Loam Soil,Germination,19,30,38.1,1
Chilli,Red Soil,Fruit/Grain/Bulb Formation,57,18,82.9,0
Carrot,Sandy Soil,Pollination,35,41,24.3,1
Wheat,Black Soil,Seedling Stage,23,17,79.0,0
Chilli,Sandy Soil,Seedling Stage,30,29,67.0,1
Chilli,Red Soil,Flowering,17,20,88.0,0
Potato,Loam Soil,Germination,20,13,89.3,0
Tomato,Clay Soil,Germination,87,32,68.0,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,8,23,85.1,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,96,32,72.5,0
Carrot,Clay Soil,Germination,80,15,59.4,0
Wheat,Red Soil,Germination,24,29,27.2,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,96,35,66.1,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,54,25,76.5,0
Potato,Sandy Soil,Seedling Stage,24,28,67.6,1
Potato,Clay Soil,Seedling Stage,18,33,64.2,1
Tomato,Red Soil,Fruit/Grain/Bulb Formation,23,15,91.0,0
Chilli,Black Soil,Seedling Stage,12,38,39.7,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,34,15,90.3,0
Potato,Loam Soil,Seedling Stage,21,46,16.4,1
Chilli,Sandy Soil,Flowering,11,42,23.6,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,23,45,58.9,1
Wheat,Sandy Soil,Maturation,46,32,69.8,1
Wheat,Sandy Soil,Harvest,37,36,27.7,1
Tomato,Loam Soil,Pollination,14,24,82.1,0
Chilli,Chalky Soil,Seedling Stage,92,31,71.4,0
Tomato,Loam Soil,Seedling Stage,79,28,64.6,1
Potato,Loam Soil,Seedling Stage,36,44,21.9,1
Potato,Sandy Soil,Pollination,53,37,37.3,1
Tomato,Clay Soil,Seedling Stage,6,19,85.7,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,26,38,36.8,1
Tomato,Clay Soil,Germination,95,20,75.5,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,39,35,44.8,1
Chilli,Red Soil,Germination,19,16,89.3,0
Potato,Sandy Soil,Pollination,98,35,67.1,0
Tomato,Loam Soil,Flowering,96,31,63.6,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,49,26,81.2,0
Carrot,Loam Soil,Seedling Stage,13,24,70.7,1
Carrot,Chalky Soil,Vegetative Growth / Root or Tuber Development,69,36,53.3,0
Chilli,Red Soil,Seedling Stage,69,25,64.8,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,26,35,43.7,1
Wheat,Alluvial Soil,Maturation,33,17,87.5,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,9,42,28.0,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,38,40,34.7,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,31,13,90.9,0
Potato,Loam Soil,Pollination,14,18,84.9,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,19,45,16.3,1
Chilli,Sandy Soil,Flowering,14,43,17.5,1
Chilli,Red Soil,Germination,49,20,87.9,0
Carrot,Clay Soil,Pollination,7,43,26.3,1
Chilli,Black Soil,Seedling Stage,22,13,90.6,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,32,28,82.3,0
Wheat,Sandy Soil,Harvest,88,31,56.8,0
Carrot,Loam Soil,Seedling Stage,44,30,65.3,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,46,16,85.9,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,20,42,36.7,1
Chilli,Red Soil,Seedling Stage,13,26,85.2,0
Tomato,Loam Soil,Seedling Stage,2,16,84.3,0
Carrot,Clay Soil,Seedling Stage,23,42,42.8,1
Chilli,Red Soil,Seedling Stage,25,20,89.7,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,29,19,82.9,0
Tomato,Clay Soil,Germination,79,37,32.8,1
Potato,Loam Soil,Fruit/Grain/Bulb Formation,20,46,17.5,0
Chilli,Sandy Soil,Flowering,11,44,18.5,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,17,13,91.0,0
Carrot,Clay Soil,Seedling Stage,22,44,15.0,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,10,35,41.1,1
Chilli,Loam Soil,Fruit/Grain/Bulb Formation,15,19,85.6,0
Chilli,Loam Soil,Germination,32,44,15.0,1
Wheat,Alluvial Soil,Harvest,38,19,87.3,0
Carrot,Loam Soil,Pollination,36,14,88.2,0
Carrot,Black Soil,Seedling Stage,10,24,81.8,0
Chilli,Black Soil,Flowering,21,17,90.2,0
Potato,Clay Soil,Flowering,32,44,16.7,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,73,39,70.1,0
Carrot,Sandy Soil,Germination,62,23,85.2,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,78,21,81.1,0
Chilli,Red Soil,Pollination,33,15,91.0,0
Potato,Loam Soil,Pollination,45,27,70.4,1
Carrot,Clay Soil,Pollination,61,40,44.1,1
Wheat,Black Soil,Maturation,22,21,83.0,0
Tomato,Loam Soil,Seedling Stage,97,27,76.5,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,11,24,81.9,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,38,16.6,1
Potato,Loam Soil,Pollination,63,24,86.9,0
Carrot,Sandy Soil,Harvest,64,40,54.6,0
Tomato,Red Soil,Seedling Stage,80,29,67.7,0
Carrot,Clay Soil,Pollination,42,37,52.4,1
Wheat,Sandy Soil,Seedling Stage,60,33,62.1,1
Chilli,Red Soil,Seedling Stage,6,19,85.9,0
Tomato,Loam Soil,Seedling Stage,25,19,80.2,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,35,35,52.1,1
Tomato,Red Soil,Flowering,27,41,87.6,0
Chilli,Chalky Soil,Germination,39,44,15.0,1
Tomato,Loam Soil,Pollination,15,23,81.6,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,63,41,22.4,1
Potato,Loam Soil,Germination,25,33,62.8,1
Potato,Sandy Soil,Seedling Stage,5,33,62.8,1
Wheat,Clay Soil,Flowering,25,38,30.2,1
Wheat,Black Soil,Germination,98,25,82.4,0
Potato,Loam Soil,Germination,52,21,78.9,0
Potato,Loam Soil,Pollination,25,39,39.0,1
Chilli,Red Soil,Germination,29,43,18.6,1
Wheat,Clay Soil,Harvest,29,44,19.5,1
Wheat,Clay Soil,Seedling Stage,40,27,83.0,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,15,18,87.3,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,32,32,34.6,1
Wheat,Black Soil,Harvest,96,32,71.8,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,19,13,91.0,0
Wheat,Clay Soil,Maturation,17,31,72.3,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,46,40,26.5,1
Wheat,Red Soil,Flowering,10,18,89.6,0
Tomato,Red Soil,Flowering,2,14,89.8,0
Wheat,Alluvial Soil,Harvest,93,33,59.6,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,51,41,80.9,0
Carrot,Loam Soil,Germination,39,17,88.4,0
Potato,Loam Soil,Germination,99,23,73.1,0
Carrot,Loam Soil,Pollination,1,38,42.1,1
Wheat,Black Soil,Maturation,96,29,74.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,89,25,80.1,0
Potato,Loam Soil,Pollination,6,14,41.6,1
Chilli,Chalky Soil,Seedling Stage,78,31,82.2,0
Carrot,Clay Soil,Pollination,32,31,45.0,1
Wheat,Red Soil,Harvest,15,32,36.5,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,100,43,43.9,0
Chilli,Black Soil,Maturation,27,16,91.0,0
Wheat,Black Soil,Harvest,23,37,56.1,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,48,18,90.9,0
Wheat,Black Soil,Maturation,87,31,64.8,0
Tomato,Clay Soil,Germination,95,31,66.9,1
Chilli,Chalky Soil,Germination,11,37,31.7,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,13,35,52.3,0
Wheat,Clay Soil,Seedling Stage,22,34,56.8,1
Carrot,Chalky Soil,Germination,87,29,65.9,0
Carrot,Sandy Soil,Flowering,64,35,25.1,1
Tomato,Loam Soil,Germination,33,29,56.2,1
Potato,Clay Soil,Flowering,89,32,64.2,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,28,19,88.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,17,19,89.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,25,14,91.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,25,25,83.2,0
Wheat,Alluvial Soil,Pollination,80,27,76.5,0
Wheat,Black Soil,Flowering,10,23,85.0,0
Wheat,Sandy Soil,Germination,5,18,40.2,0
Carrot,Clay Soil,Pollination,27,44,22.2,0
Carrot,Sandy Soil,Flowering,10,32,22.5,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,69,17,86.3,0
Carrot,Loam Soil,Germination,4,15,88.8,0
Wheat,Red Soil,Maturation,16,16,91.0,0
Chilli,Sandy Soil,Flowering,36,45,16.2,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,15,16,84.3,0
Chilli,Chalky Soil,Flowering,50,18,73.3,1
Wheat,Black Soil,Germination,2,19,85.6,0
Chilli,Sandy Soil,Flowering,19,13,90.3,0
Chilli,Red Soil,Seedling Stage,12,22,84.4,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,45,45,33.1,1
Wheat,Clay Soil,Seedling Stage,38,45,17.4,1
Wheat,Clay Soil,Seedling Stage,31,35,47.5,1
Potato,Sandy Soil,Pollination,15,41,42.1,0
Potato,Sandy Soil,Pollination,91,31,69.8,0
Wheat,Red Soil,Flowering,11,26,80.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,1,15,87.6,0
Wheat,Alluvial Soil,Harvest,6,46,15.4,1
Tomato,Clay Soil,Pollination,27,38,34.7,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,27,19,81.3,0
Carrot,Clay Soil,Germination,53,20,66.4,1
Wheat,Alluvial Soil,Maturation,83,39,62.5,0
Potato,Clay Soil,Flowering,1,15,90.3,0
Carrot,Loam Soil,Pollination,26,27,78.9,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,25,42,23.9,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,99,23,85.1,0
Chilli,Red Soil,Seedling Stage,32,16,91.0,0
Chilli,Chalky Soil,Seedling Stage,14,19,91.0,0
Wheat,Alluvial Soil,Seedling Stage,29,29,65.1,1
Potato,Clay Soil,Seedling Stage,84,31,68.7,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,30,18,87.6,0
Wheat,Black Soil,Seedling Stage,90,31,73.8,0
Carrot,Loam Soil,Seedling Stage,54,20,88.6,0
Potato,Clay Soil,Flowering,47,36,33.4,1
Carrot,Clay Soil,Seedling Stage,61,15,91.0,0
Chilli,Red Soil,Germination,14,15,89.1,0
Potato,Clay Soil,Pollination,77,29,68.6,0
Tomato,Loam Soil,Seedling Stage,80,22,29.7,0
Wheat,Black Soil,Seedling Stage,33,24,67.5,1
Carrot,Sandy Soil,Fruit/Grain/Bulb Formation,49,21,79.2,0
Tomato,Loam Soil,Flowering,13,36,33.4,1
Tomato,Clay Soil,Pollination,37,14,88.8,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,78,23,79.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,11,45,15.0,1
Carrot,Clay Soil,Pollination,39,40,43.5,1
Tomato,Red Soil,Flowering,56,21,90.9,0
Potato,Clay Soil,Flowering,36,14,91.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,54,26,73.3,1
Wheat,Red Soil,Harvest,30,16,88.9,0
Tomato,Red Soil,Flowering,34,16,87.2,0
Potato,Loam Soil,Flowering,24,17,87.3,0
Carrot,Loam Soil,Flowering,33,20,80.7,0
Potato,Loam Soil,Germination,17,39,29.3,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,82,35,64.5,0
Carrot,Clay Soil,Seedling Stage,10,40,36.6,1
Wheat,Red Soil,Seedling Stage,96,32,69.0,0
Chilli,Chalky Soil,Seedling Stage,26,44,16.6,1
Wheat,Red Soil,Maturation,37,19,86.9,0
Wheat,Alluvial Soil,Maturation,16,18,88.3,0
Tomato,Red Soil,Germination,29,25,86.1,0
Potato,Clay Soil,Flowering,26,46,17.6,1
Tomato,Red Soil,Pollination,41,17,91.0,0
Chilli,Sandy Soil,Flowering,50,27,56.5,1
Potato,Clay Soil,Pollination,42,28,64.7,1
Wheat,Alluvial Soil,Flowering,22,43,27.8,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,49,35,38.7,0
Tomato,Loam Soil,Germination,22,21,87.3,0
Potato,Clay Soil,Flowering,55,28,67.1,1
Wheat,Red Soil,Harvest,37,26,79.1,0
Wheat,Alluvial Soil,Maturation,41,45,22.5,1
Chilli,Chalky Soil,Seedling Stage,53,23,85.2,0
Chilli,Red Soil,Germination,15,18,91.0,0
Carrot,Sandy Soil,Seedling Stage,23,37,38.4,1
Chilli,Chalky Soil,Flowering,28,13,91.0,0
Wheat,Black Soil,Harvest,17,32,64.0,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,4,26,69.5,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,8,40,46.4,1
Chilli,Red Soil,Flowering,20,19,88.9,0
Wheat,Black Soil,Harvest,17,36,36.5,1
Wheat,Alluvial Soil,Maturation,20,31,49.4,0
Chilli,Chalky Soil,Seedling Stage,72,44,63.3,1
Chilli,Red Soil,Flowering,63,22,80.1,0
Carrot,Clay Soil,Seedling Stage,21,17,87.2,0
Tomato,Loam Soil,Germination,8,13,89.0,0
Wheat,Red Soil,Harvest,98,28,70.1,0
Wheat,Clay Soil,Pollination,25,30,59.7,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,21,14,91.0,0
Chilli,Red Soil,Germination,45,28,84.8,0
Tomato,Loam Soil,Seedling Stage,37,27,63.6,1
Wheat,Red Soil,Seedling Stage,23,22,81.1,0
Carrot,Clay Soil,Pollination,15,25,31.7,1
Carrot,Loam Soil,Pollination,96,29,62.9,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,21,17,88.7,0
Chilli,Chalky Soil,Seedling Stage,82,25,82.3,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,31,25,82.6,0
Chilli,Chalky Soil,Germination,27,42,41.3,1
Carrot,Loam Soil,Flowering,26,33,35.6,1
Wheat,Black Soil,Seedling Stage,37,46,29.2,1
Wheat,Clay Soil,Harvest,26,32,57.2,0
Carrot,Loam Soil,Flowering,15,46,19.9,1
Tomato,Loam Soil,Seedling Stage,88,22,64.3,0
Wheat,Red Soil,Flowering,38,20,84.4,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,26,34,49.5,1
Carrot,Sandy Soil,Pollination,36,36,59.9,1
Wheat,Clay Soil,Maturation,55,22,82.1,0
Wheat,Clay Soil,Pollination,73,24,68.9,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,29,29,75.9,0
Tomato,Loam Soil,Seedling Stage,30,19,87.6,0
Potato,Clay Soil,Pollination,20,19,89.4,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,14,43,15.2,1
Wheat,Clay Soil,Pollination,98,43,31.0,0
Chilli,Red Soil,Seedling Stage,53,38,65.6,1
Carrot,Clay Soil,Germination,62,30,79.3,0
Potato,Sandy Soil,Flowering,45,31,63.8,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,6,14,91.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,17,13,91.0,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,49,36,27.8,1
Tomato,Clay Soil,Flowering,61,14,89.7,0
Wheat,Clay Soil,Harvest,17,35,23.0,1
Wheat,Red Soil,Harvest,54,21,83.3,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,13,91.0,0
Carrot,Loam Soil,Germination,27,30,62.2,1
Chilli,Chalky Soil,Flowering,91,14,80.9,0
Carrot,Clay Soil,Flowering,21,41,20.9,1
Tomato,Clay Soil,Germination,38,45,15.0,1
Chilli,Sandy Soil,Flowering,69,32,63.1,1
Carrot,Sandy Soil,Germination,38,14,44.2,0
Potato,Loam Soil,Seedling Stage,88,25,71.3,0
Wheat,Red Soil,Germination,63,29,68.5,0
Chilli,Red Soil,Seedling Stage,70,26,83.5,0
Carrot,Clay Soil,Flowering,30,46,15.0,1
Wheat,Black Soil,Pollination,25,20,82.8,0
Carrot,Clay Soil,Pollination,31,39,34.5,1
Chilli,Red Soil,Fruit/Grain/Bulb Formation,18,14,91.0,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,12,32,65.4,1
Chilli,Chalky Soil,Seedling Stage,44,38,43.5,1
Wheat,Red Soil,Pollination,52,17,84.4,0
Chilli,Black Soil,Fruit/Grain/Bulb Formation,17,17,81.5,0
Wheat,Red Soil,Seedling Stage,23,34,46.3,1
Carrot,Sandy Soil,Seedling Stage,23,32,34.7,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,41,37,27.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,17,15,88.8,0
Wheat,Sandy Soil,Seedling Stage,58,41,33.5,1
Chilli,Red Soil,Flowering,84,19,84.4,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,82,44,22.4,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,55,31,56.7,1
Carrot,Clay Soil,Flowering,28,20,83.4,0
Tomato,Clay Soil,Pollination,29,38,33.3,1
Wheat,Alluvial Soil,Maturation,34,35,40.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,19,22,85.2,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,31,36,42.3,0
Tomato,Red Soil,Germination,33,41,32.2,1
Chilli,Chalky Soil,Seedling Stage,26,26,82.8,0
Chilli,Sandy Soil,Germination,44,27,65.9,1
Tomato,Loam Soil,Pollination,21,19,72.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,80,32,60.3,0
Tomato,Loam Soil,Pollination,26,29,46.1,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,90,14,89.5,0
Chilli,Red Soil,Germination,42,16,89.5,0
Wheat,Black Soil,Harvest,26,36,38.1,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,17,17,91.0,0
Chilli,Red Soil,Seedling Stage,15,31,48.0,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,41,44,18.3,1
Wheat,Red Soil,Harvest,7,13,91.0,0
Potato,Loam Soil,Seedling Stage,65,30,60.4,1
Carrot,Clay Soil,Flowering,21,42,21.2,1
Wheat,Sandy Soil,Maturation,27,26,66.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,13,25,80.8,0
Chilli,Red Soil,Seedling Stage,12,13,91.0,0
Carrot,Clay Soil,Seedling Stage,31,46,18.0,1
Wheat,Clay Soil,Maturation,29,35,40.0,1
Wheat,Red Soil,Seedling Stage,2,18,86.3,0
Chilli,Black Soil,Seedling Stage,14,29,65.2,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,52,25,80.8,0
Wheat,Alluvial Soil,Pollination,10,22,81.3,0
Carrot,Clay Soil,Seedling Stage,20,46,15.3,1
Wheat,Loam Soil,Fruit/Grain/Bulb Formation,12,20,88.1,0
Potato,Loam Soil,Flowering,77,36,57.9,0
Carrot,Alluvial Soil,Fruit/Grain/Bulb Formation,32,19,83.5,0
Tomato,Clay Soil,Pollination,51,33,52.9,1
Carrot,Clay Soil,Seedling Stage,5,46,18.5,1
Chilli,Black Soil,Seedling Stage,51,28,69.1,1
Tomato,Loam Soil,Germination,23,17,86.8,0
Wheat,Red Soil,Maturation,23,31,42.7,1
Chilli,Red Soil,Seedling Stage,22,45,15.0,1
Wheat,Alluvial Soil,Harvest,22,39,35.8,1
Wheat,Clay Soil,Maturation,16,16,86.1,0
Wheat,Black Soil,Harvest,32,35,50.4,1
Wheat,Red Soil,Flowering,1,20,83.8,0
Chilli,Sandy Soil,Seedling Stage,18,20,84.4,0
Carrot,Clay Soil,Germination,14,46,83.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,44,17,84.3,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,29,15,90.4,0
Carrot,Clay Soil,Seedling Stage,32,46,15.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,20,31,59.0,1
Wheat,Black Soil,Maturation,22,13,91.0,0
Potato,Sandy Soil,Pollination,25,18,90.1,0
Potato,Loam Soil,Flowering,33,37,24.7,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,21,36,29.7,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,30,43,54.0,0
Wheat,Alluvial Soil,Seedling Stage,33,22,86.7,0
Wheat,Red Soil,Maturation,69,34,43.4,1
Wheat,Clay Soil,Harvest,5,25,81.7,1
Wheat,Clay Soil,Pollination,32,45,17.3,1
Wheat,Clay Soil,Harvest,41,23,80.4,1
Potato,Loam Soil,Flowering,21,46,65.5,1
Carrot,Sandy Soil,Seedling Stage,4,20,86.6,0
Tomato,Loam Soil,Seedling Stage,99,27,82.3,0
Potato,Sandy Soil,Flowering,6,27,79.1,0
Chilli,Sandy Soil,Flowering,17,39,27.7,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,61,41,30.6,1
Carrot,Clay Soil,Pollination,83,30,65.3,0
Wheat,Clay Soil,Seedling Stage,13,43,19.5,1
Potato,Clay Soil,Seedling Stage,35,21,88.1,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,29,22,88.9,0
Carrot,Clay Soil,Pollination,14,37,83.6,1
Tomato,Clay Soil,Pollination,91,21,56.0,0
Potato,Sandy Soil,Pollination,100,31,55.5,0
Chilli,Black Soil,Seedling Stage,30,29,66.1,1
Carrot,Loam Soil,Flowering,22,19,79.6,0
Potato,Sandy Soil,Pollination,41,25,77.7,1
Carrot,Sandy Soil,Germination,10,39,36.0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,93,31,66.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,9,17,82.6,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,69,32,47.8,0
Wheat,Alluvial Soil,Maturation,23,20,81.6,0
Tomato,Red Soil,Seedling Stage,9,22,80.8,0
Wheat,Alluvial Soil,Harvest,3,24,20.0,1
Chilli,Chalky Soil,Seedling Stage,21,39,24.6,1
Carrot,Loam Soil,Flowering,72,42,45.3,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,17,14,91.0,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,71,35,70.0,0
Tomato,Loam Soil,Seedling Stage,29,44,32.6,1
Tomato,Red Soil,Pollination,34,26,80.5,0
Tomato,Loam Soil,Seedling Stage,14,20,83.6,0
